ERR1465792	ERR1367652	0
SRR4033182	SRR4033153	2.03373568981167
SRR4033182	SRR4033154	2.02824860101487
SRR4033182	SRR4033155	3.06804082540833
SRR4033182	SRR4033157	2.03330442142356
SRR4033182	SRR4033158	3.06774095420069
SRR4033182	SRR4033159	2.03954028625542
SRR4033182	SRR4033160	2.03348849877436
SRR4033182	SRR4033161	3.04570102522859
SRR4033182	SRR4033163	2.03192001588786
SRR4033182	SRR4033164	2.03950257257133
SRR4033182	SRR4033165	3.05046507562162
SRR4033182	SRR4033166	4.08122012846662
SRR4033182	SRR4033167	3.06237485876324
SRR4033182	SRR4033169	3.05492634874334
SRR4033182	SRR4033170	3.05859139422467
SRR4033182	SRR4033171	2.03111382651113
SRR4033182	SRR4033172	2.03118287311759
SRR4033182	SRR4033173	2.02846218018368
SRR4033182	SRR4033174	3.05638671540351
SRR4033182	SRR4033175	3.04656048090087
SRR4033182	SRR4033176	3.06740239917111
SRR4033182	SRR4033177	3.05262330723309
SRR4033182	SRR4033178	2.03386982005986
SRR4033182	SRR4033180	4.0810310673751
SRR4033182	SRR4033181	3.04406776353351
SRR4033183	SRR4033152	0
SRR4033183	SRR4033153	0
SRR4033183	SRR4033154	0
SRR4033183	SRR4033155	1.0216176185778
SRR4033183	SRR4033157	0
SRR4033183	SRR4033158	0
SRR4033183	SRR4033159	0
SRR4033183	SRR4033160	0
SRR4033183	SRR4033161	0
SRR4033183	SRR4033163	0
SRR4033183	SRR4033164	1.01740558206144
SRR4033183	SRR4033165	3.04909304375444
SRR4033183	SRR4033166	2.04072625994453
SRR4033183	SRR4033167	2.04145757900971
SRR4033183	SRR4033169	1.01686924673095
SRR4033183	SRR4033170	2.03580955152816
SRR4033183	SRR4033171	1.01682579595371
SRR4033183	SRR4033172	1.01786065261546
SRR4033183	SRR4033173	0
SRR4033183	SRR4033174	2.03425108806668
SRR4033183	SRR4033175	1.01586776922529
SRR4033183	SRR4033176	1.02211749322882
SRR4033183	SRR4033177	0
SRR4033183	SRR4033178	1.01830850402066
SRR4033183	SRR4033180	1.02017246135211
SRR4033183	SRR4033181	1.01641940947136
SRR4033183	SRR4033182	3.05234839223776
SRR4033184	SRR4033152	1.01824035031321
SRR4033184	SRR4033153	1.0223119314831
SRR4033184	SRR4033154	2.03627959312355
SRR4033184	SRR4033155	1.01903887991591
SRR4033184	SRR4033157	1.01772827575839
SRR4033184	SRR4033158	1.01869109207289
SRR4033184	SRR4033159	2.05112872772795
SRR4033184	SRR4033160	1.0198673135992
SRR4033184	SRR4033161	3.05501944773132
SRR4033184	SRR4033163	1.01884490131567
SRR4033184	SRR4033164	1.02067648596748
SRR4033184	SRR4033165	3.0624681516135
SRR4033184	SRR4033166	2.03423900338372
SRR4033184	SRR4033167	3.08050887777112
SRR4033184	SRR4033169	1.01774333624102
SRR4033184	SRR4033170	2.04658916473103
SRR4033184	SRR4033171	2.0415991340526
SRR4033184	SRR4033172	1.01736423116308
SRR4033184	SRR4033173	2.0350759950393
SRR4033184	SRR4033174	2.04424566265654
SRR4033184	SRR4033175	1.01788460475827
SRR4033184	SRR4033176	2.05683647573693
SRR4033184	SRR4033177	3.06598789135355
SRR4033184	SRR4033178	1.01677172299241
SRR4033184	SRR4033180	1.01689459707012
SRR4033184	SRR4033181	2.03614647735326
SRR4033184	SRR4033182	5.09209809733532
SRR4033184	SRR4033183	2.03717390799671
SRR4033185	SRR4033152	2.04360627184399
SRR4033185	SRR4033153	0
SRR4033185	SRR4033154	0
SRR4033185	SRR4033155	0
SRR4033185	SRR4033157	0
SRR4033185	SRR4033158	0
SRR4033185	SRR4033159	0
SRR4033185	SRR4033160	0
SRR4033185	SRR4033161	0
SRR4033185	SRR4033163	0
SRR4033185	SRR4033164	1.01589869507204
SRR4033185	SRR4033165	2.0311385406371
SRR4033185	SRR4033166	2.0397527281237
SRR4033185	SRR4033167	2.04229193824187
SRR4033185	SRR4033169	1.0166685181668
SRR4033185	SRR4033170	2.03369437161423
SRR4033185	SRR4033171	1.01566844397348
SRR4033185	SRR4033172	1.0179523323179
SRR4033185	SRR4033173	0
SRR4033185	SRR4033174	2.03187632978471
SRR4033185	SRR4033175	1.01387647535289
SRR4033185	SRR4033176	1.02193274231361
SRR4033185	SRR4033177	0
SRR4033185	SRR4033178	1.01883488735905
SRR4033185	SRR4033180	1.01981758603036
SRR4033185	SRR4033181	0
SRR4033185	SRR4033182	3.04995690432713
SRR4033185	SRR4033183	0
SRR4033185	SRR4033184	2.03691950005073
SRR4033186	SRR4033152	0
SRR4033186	SRR4033153	0
SRR4033186	SRR4033154	0
SRR4033186	SRR4033155	0
SRR4033186	SRR4033157	0
SRR4033186	SRR4033158	0
SRR4033186	SRR4033159	0
SRR4033186	SRR4033160	0
SRR4033186	SRR4033161	1.01356417572948
SRR4033186	SRR4033163	0
SRR4033186	SRR4033164	0
SRR4033186	SRR4033165	1.01525876866341
SRR4033186	SRR4033166	1.01986731787493
SRR4033186	SRR4033167	1.02109575192886
SRR4033186	SRR4033169	0
SRR4033186	SRR4033170	1.01734322070254
SRR4033186	SRR4033171	0
SRR4033186	SRR4033172	0
SRR4033186	SRR4033173	0
SRR4033186	SRR4033174	1.01671454296718
SRR4033186	SRR4033175	0
SRR4033186	SRR4033176	0
SRR4033186	SRR4033177	1.0166726050675
SRR4033186	SRR4033178	0
SRR4033186	SRR4033180	0
SRR4033186	SRR4033181	0
SRR4033186	SRR4033182	2.03013305070058
SRR4033186	SRR4033183	1.01652257820299
SRR4033186	SRR4033184	1.01814729688739
SRR4033186	SRR4033185	1.01427781805994
SRR4033187	SRR4033152	1.02682498710337
SRR4033187	SRR4033153	0
SRR4033187	SRR4033154	0
SRR4033187	SRR4033155	0
SRR4033187	SRR4033157	0
SRR4033187	SRR4033158	0
SRR4033187	SRR4033159	0
SRR4033187	SRR4033160	1.01658080001368
SRR4033187	SRR4033161	2.03714585154751
SRR4033187	SRR4033163	0
SRR4033187	SRR4033164	0
SRR4033187	SRR4033165	1.0162613007095
SRR4033187	SRR4033166	1.02480299182371
SRR4033187	SRR4033167	1.01942124666006
SRR4033187	SRR4033169	0
SRR4033187	SRR4033170	1.01397722244439
SRR4033187	SRR4033171	0
SRR4033187	SRR4033172	0
SRR4033187	SRR4033173	0
SRR4033187	SRR4033174	2.0284775169769
SRR4033187	SRR4033175	0
SRR4033187	SRR4033176	0
SRR4033187	SRR4033177	1.0158972172404
SRR4033187	SRR4033178	0
SRR4033187	SRR4033180	1.02506409066112
SRR4033187	SRR4033181	0
SRR4033187	SRR4033182	4.0848269555749
SRR4033187	SRR4033183	1.01879319626722
SRR4033187	SRR4033184	1.02340852052339
SRR4033187	SRR4033185	2.03435303621344
SRR4033187	SRR4033186	1.01839124505237
SRR4033188	SRR4033152	3.08993777481708
SRR4033188	SRR4033153	1.01542074878488
SRR4033188	SRR4033154	1.0223428242345
SRR4033188	SRR4033155	1.02998500533464
SRR4033188	SRR4033157	1.02026476718985
SRR4033188	SRR4033158	1.03056744730324
SRR4033188	SRR4033159	1.0141551264308
SRR4033188	SRR4033160	1.01691160812402
SRR4033188	SRR4033161	2.03810668503065
SRR4033188	SRR4033163	1.01833195000053
SRR4033188	SRR4033164	1.01763515542384
SRR4033188	SRR4033165	2.03231108434768
SRR4033188	SRR4033166	2.05527845395044
SRR4033188	SRR4033167	2.03588666201373
SRR4033188	SRR4033169	1.02299821164799
SRR4033188	SRR4033170	2.02563502832353
SRR4033188	SRR4033171	1.0173343269751
SRR4033188	SRR4033172	1.02390978799492
SRR4033188	SRR4033173	1.02114575161112
SRR4033188	SRR4033174	2.02775857550064
SRR4033188	SRR4033175	1.0193292840174
SRR4033188	SRR4033176	1.01393176865571
SRR4033188	SRR4033177	2.03037572628173
SRR4033188	SRR4033178	1.02572475790404
SRR4033188	SRR4033180	1.02788178166777
SRR4033188	SRR4033181	1.01960375148158
SRR4033188	SRR4033182	3.06530256514946
SRR4033188	SRR4033183	2.04000724801726
SRR4033188	SRR4033184	0
SRR4033188	SRR4033185	2.03714593895966
SRR4033188	SRR4033186	1.01926787585417
SRR4033188	SRR4033187	1.0141619338867
SRR4033189	SRR4033152	3.08295644872999
SRR4033189	SRR4033153	1.01717874595392
SRR4033189	SRR4033154	1.02314193988735
SRR4033189	SRR4033155	1.02774558774879
SRR4033189	SRR4033157	1.0192875053824
SRR4033189	SRR4033158	1.02848430167965
SRR4033189	SRR4033159	1.0165883840152
SRR4033189	SRR4033160	1.01744437464181
SRR4033189	SRR4033161	3.05925088649527
SRR4033189	SRR4033163	1.01872330705776
SRR4033189	SRR4033164	1.01579014005248
SRR4033189	SRR4033165	2.03416977957943
SRR4033189	SRR4033166	2.05177811531557
SRR4033189	SRR4033167	2.03948482039804
SRR4033189	SRR4033169	1.02087010015222
SRR4033189	SRR4033170	2.02910013158925
SRR4033189	SRR4033171	1.01882078096137
SRR4033189	SRR4033172	1.02389681857594
SRR4033189	SRR4033173	1.02186832508559
SRR4033189	SRR4033174	2.02997717258939
SRR4033189	SRR4033175	1.01925964934668
SRR4033189	SRR4033176	1.01660467854292
SRR4033189	SRR4033177	2.03317627214584
SRR4033189	SRR4033178	1.02528283358107
SRR4033189	SRR4033180	1.0260017901322
SRR4033189	SRR4033181	2.04071941798373
SRR4033189	SRR4033182	3.06799734953876
SRR4033189	SRR4033183	2.03835673189216
SRR4033189	SRR4033184	3.07366232253674
SRR4033189	SRR4033185	2.03614338009792
SRR4033189	SRR4033186	1.01977239893598
SRR4033189	SRR4033187	2.02837443052345
SRR4033189	SRR4033188	2.02820946269299
SRR4033191	SRR4033152	5.11246123269227
SRR4033191	SRR4033153	4.06486251296162
SRR4033191	SRR4033154	3.04529355106106
SRR4033191	SRR4033155	3.06773550657173
SRR4033191	SRR4033157	3.04476197374101
SRR4033191	SRR4033158	3.06834957568825
SRR4033191	SRR4033159	4.0767410764119
SRR4033191	SRR4033160	3.04606027042978
SRR4033191	SRR4033161	5.06855978774107
SRR4033191	SRR4033163	3.04227657786387
SRR4033191	SRR4033164	4.07181321697895
SRR4033191	SRR4033165	4.06183699981319
SRR4033191	SRR4033166	4.0809130594957
SRR4033191	SRR4033167	4.08418805997523
SRR4033191	SRR4033169	3.05286413393155
SRR4033191	SRR4033170	4.071252738415
SRR4033191	SRR4033171	4.05887192387785
SRR4033191	SRR4033172	3.04958638066145
SRR4033191	SRR4033173	3.04079426385087
SRR4033191	SRR4033174	5.0848347259696
SRR4033191	SRR4033175	4.05514459313531
SRR4033191	SRR4033176	4.08761155215834
SRR4033191	SRR4033177	4.0665188975869
SRR4033191	SRR4033178	3.0524749598732
SRR4033191	SRR4033180	4.08122006053699
SRR4033191	SRR4033181	3.04078451984845
SRR4033191	SRR4033182	5.07307717656991
SRR4033191	SRR4033183	4.06754664806313
SRR4033191	SRR4033184	5.09205933661504
SRR4033191	SRR4033185	5.07409165360831
SRR4033191	SRR4033186	4.05435478607359
SRR4033191	SRR4033187	3.05783450540776
SRR4033191	SRR4033188	5.09867828490736
SRR4033191	SRR4033189	4.0827266706059
SRR4033192	SRR4033152	4.11584733116409
SRR4033192	SRR4033153	5.06693491985483
SRR4033192	SRR4033154	5.09430412095423
SRR4033192	SRR4033155	5.14327891274442
SRR4033192	SRR4033157	4.07758502728722
SRR4033192	SRR4033158	4.11564255500719
SRR4033192	SRR4033159	4.05297727082427
SRR4033192	SRR4033160	4.06448201355599
SRR4033192	SRR4033161	5.08917368278271
SRR4033192	SRR4033163	4.06900925212119
SRR4033192	SRR4033164	4.07382471571431
SRR4033192	SRR4033165	7.10204309629244
SRR4033192	SRR4033166	6.15886921398207
SRR4033192	SRR4033167	5.07541372965683
SRR4033192	SRR4033169	4.08817007296361
SRR4033192	SRR4033170	6.08509849967261
SRR4033192	SRR4033171	6.08815436254316
SRR4033192	SRR4033172	4.08295668377183
SRR4033192	SRR4033173	5.09226575046281
SRR4033192	SRR4033174	6.08864759862783
SRR4033192	SRR4033175	5.08935898355775
SRR4033192	SRR4033176	4.05889089335905
SRR4033192	SRR4033177	6.08312259498828
SRR4033192	SRR4033178	4.09223294942739
SRR4033192	SRR4033180	5.13261447707942
SRR4033192	SRR4033181	6.10612593316218
SRR4033192	SRR4033182	7.12702025961191
SRR4033192	SRR4033183	5.09144258276605
SRR4033192	SRR4033184	7.16788037446091
SRR4033192	SRR4033185	5.08926488440989
SRR4033192	SRR4033186	4.07084057142029
SRR4033192	SRR4033187	4.06681077967855
SRR4033192	SRR4033188	5.0739936949575
SRR4033192	SRR4033189	4.06874468785989
SRR4033192	SRR4033191	1.01762122383264
SRR4033193	SRR4033152	1.02131402693655
SRR4033193	SRR4033153	1.02386347590294
SRR4033193	SRR4033154	1.0208635765652
SRR4033193	SRR4033155	2.04051642699696
SRR4033193	SRR4033157	1.02133959162894
SRR4033193	SRR4033158	1.02058430760473
SRR4033193	SRR4033159	1.02639242788562
SRR4033193	SRR4033160	1.0222109232619
SRR4033193	SRR4033161	2.04287681592803
SRR4033193	SRR4033163	1.02196629373751
SRR4033193	SRR4033164	1.02357139737583
SRR4033193	SRR4033165	3.06803675096985
SRR4033193	SRR4033166	2.04144819973304
SRR4033193	SRR4033167	2.053993856213
SRR4033193	SRR4033169	1.01957944174218
SRR4033193	SRR4033170	2.05074492043102
SRR4033193	SRR4033171	1.02293736776157
SRR4033193	SRR4033172	1.01962509029196
SRR4033193	SRR4033173	1.02071036548832
SRR4033193	SRR4033174	2.04845488849211
SRR4033193	SRR4033175	1.02095913797372
SRR4033193	SRR4033176	1.02919667694725
SRR4033193	SRR4033177	2.04687528048553
SRR4033193	SRR4033178	1.01894948714658
SRR4033193	SRR4033180	1.02014089632304
SRR4033193	SRR4033181	2.04259935896053
SRR4033193	SRR4033182	3.06280694264462
SRR4033193	SRR4033183	2.03881751070593
SRR4033193	SRR4033184	2.0387643520656
SRR4033193	SRR4033185	2.04309879780823
SRR4033193	SRR4033186	1.02133066534226
SRR4033193	SRR4033187	1.02594680595495
SRR4033193	SRR4033188	2.05519530754142
SRR4033193	SRR4033189	0
SRR4033193	SRR4033191	3.0651323163821
SRR4033193	SRR4033192	3.07496755583459
SRR4033194	SRR4033152	1.01792395681146
SRR4033194	SRR4033153	1.02499637377562
SRR4033194	SRR4033154	1.02068439919024
SRR4033194	SRR4033155	1.01823056184072
SRR4033194	SRR4033157	1.01884169887875
SRR4033194	SRR4033158	1.01836182816413
SRR4033194	SRR4033159	1.028150909611
SRR4033194	SRR4033160	1.02157156591822
SRR4033194	SRR4033161	2.04023324817802
SRR4033194	SRR4033163	1.02047034744718
SRR4033194	SRR4033164	1.02125998631655
SRR4033194	SRR4033165	2.04606108326384
SRR4033194	SRR4033166	2.03547703085045
SRR4033194	SRR4033167	2.0589385187542
SRR4033194	SRR4033169	1.01749717350027
SRR4033194	SRR4033170	2.05093801896035
SRR4033194	SRR4033171	1.02356303127048
SRR4033194	SRR4033172	1.01932229307434
SRR4033194	SRR4033173	1.01986639810697
SRR4033194	SRR4033174	2.04827541062537
SRR4033194	SRR4033175	1.01959487554055
SRR4033194	SRR4033176	1.03128138405464
SRR4033194	SRR4033177	2.04901132209012
SRR4033194	SRR4033178	1.01833164062781
SRR4033194	SRR4033180	1.017127269475
SRR4033194	SRR4033181	1.020268920469
SRR4033194	SRR4033182	3.06250487187537
SRR4033194	SRR4033183	2.03978496403235
SRR4033194	SRR4033184	2.03595195996456
SRR4033194	SRR4033185	2.03950581754389
SRR4033194	SRR4033186	1.01998583163823
SRR4033194	SRR4033187	2.04929955539435
SRR4033194	SRR4033188	2.05535789181125
SRR4033194	SRR4033189	0
SRR4033194	SRR4033191	3.06191539814078
SRR4033194	SRR4033192	3.08006651591261
SRR4033194	SRR4033193	0
SRR4033195	SRR4033152	4.0925220712561
SRR4033195	SRR4033153	1.01522777359121
SRR4033195	SRR4033154	1.01548908696911
SRR4033195	SRR4033155	1.02298730729896
SRR4033195	SRR4033157	1.01477183881863
SRR4033195	SRR4033158	1.02336662176197
SRR4033195	SRR4033159	2.03619222197732
SRR4033195	SRR4033160	1.01451258763763
SRR4033195	SRR4033161	3.04070780847619
SRR4033195	SRR4033163	2.02689008196474
SRR4033195	SRR4033164	1.01721578870265
SRR4033195	SRR4033165	2.02907199422901
SRR4033195	SRR4033166	2.04163706458575
SRR4033195	SRR4033167	4.07996853889811
SRR4033195	SRR4033169	1.01764393012836
SRR4033195	SRR4033170	3.04905806474278
SRR4033195	SRR4033171	1.01409404351219
SRR4033195	SRR4033172	1.01674195499106
SRR4033195	SRR4033173	1.01395336998696
SRR4033195	SRR4033174	3.04735094454683
SRR4033195	SRR4033175	1.0136680770878
SRR4033195	SRR4033176	2.04158579709313
SRR4033195	SRR4033177	2.03159301492139
SRR4033195	SRR4033178	1.018229431737
SRR4033195	SRR4033180	1.02092230665848
SRR4033195	SRR4033181	2.02685925658264
SRR4033195	SRR4033182	3.0451398388614
SRR4033195	SRR4033183	2.03292150878895
SRR4033195	SRR4033184	2.03766467353704
SRR4033195	SRR4033185	2.02859889398199
SRR4033195	SRR4033186	1.01335402966225
SRR4033195	SRR4033187	2.0365941624855
SRR4033195	SRR4033188	3.05531408099239
SRR4033195	SRR4033189	0
SRR4033195	SRR4033191	3.03957916450799
SRR4033195	SRR4033192	4.06634524436785
SRR4033195	SRR4033193	0
SRR4033195	SRR4033194	0
SRR4033196	SRR4033152	3.0603507357097
SRR4033196	SRR4033153	1.01806418223158
SRR4033196	SRR4033154	3.04924122789022
SRR4033196	SRR4033155	1.02071512301324
SRR4033196	SRR4033157	1.01410992409521
SRR4033196	SRR4033158	1.02087518663457
SRR4033196	SRR4033159	2.04250560455907
SRR4033196	SRR4033160	1.01601843641702
SRR4033196	SRR4033161	3.04366433214462
SRR4033196	SRR4033163	1.01480036897265
SRR4033196	SRR4033164	1.01722495848279
SRR4033196	SRR4033165	3.0499657074272
SRR4033196	SRR4033166	2.03643432896586
SRR4033196	SRR4033167	3.06925814340451
SRR4033196	SRR4033169	1.01632276278379
SRR4033196	SRR4033170	2.03794308988974
SRR4033196	SRR4033171	2.0333838767284
SRR4033196	SRR4033172	2.03338670875554
SRR4033196	SRR4033173	2.02948477333607
SRR4033196	SRR4033174	2.03588862099542
SRR4033196	SRR4033175	1.01378923406247
SRR4033196	SRR4033176	2.04828384845452
SRR4033196	SRR4033177	3.05455787257208
SRR4033196	SRR4033178	2.0345111836616
SRR4033196	SRR4033180	1.01833044832917
SRR4033196	SRR4033181	2.02896983641056
SRR4033196	SRR4033182	4.06406844038469
SRR4033196	SRR4033183	3.04993572100698
SRR4033196	SRR4033184	2.03457408296104
SRR4033196	SRR4033185	2.02845139906142
SRR4033196	SRR4033186	1.01437815172908
SRR4033196	SRR4033187	1.01929699890415
SRR4033196	SRR4033188	2.04212564344069
SRR4033196	SRR4033189	0
SRR4033196	SRR4033191	4.05785520476251
SRR4033196	SRR4033192	6.11899102671417
SRR4033196	SRR4033193	1.02105720235296
SRR4033196	SRR4033194	0
SRR4033196	SRR4033195	0
SRR4033197	SRR4033152	0
SRR4033197	SRR4033153	0
SRR4033197	SRR4033154	2.03776766449263
SRR4033197	SRR4033155	0
SRR4033197	SRR4033157	0
SRR4033197	SRR4033158	0
SRR4033197	SRR4033159	1.01613272820413
SRR4033197	SRR4033160	0
SRR4033197	SRR4033161	2.03269195635046
SRR4033197	SRR4033163	0
SRR4033197	SRR4033164	0
SRR4033197	SRR4033165	2.02860526222795
SRR4033197	SRR4033166	1.02276691996806
SRR4033197	SRR4033167	2.03637272223459
SRR4033197	SRR4033169	0
SRR4033197	SRR4033170	1.01414329953962
SRR4033197	SRR4033171	1.01543348857293
SRR4033197	SRR4033172	0
SRR4033197	SRR4033173	1.01784034964847
SRR4033197	SRR4033174	1.01388570312841
SRR4033197	SRR4033175	0
SRR4033197	SRR4033176	1.01796590468536
SRR4033197	SRR4033177	2.02903025359288
SRR4033197	SRR4033178	1.02123994735024
SRR4033197	SRR4033180	0
SRR4033197	SRR4033181	1.01643760212396
SRR4033197	SRR4033182	3.05547886833957
SRR4033197	SRR4033183	2.03328998934804
SRR4033197	SRR4033184	1.02093974089756
SRR4033197	SRR4033185	1.01560745356504
SRR4033197	SRR4033186	0
SRR4033197	SRR4033187	0
SRR4033197	SRR4033188	1.01537269936799
SRR4033197	SRR4033189	1.01568620382911
SRR4033197	SRR4033191	5.08337160974285
SRR4033197	SRR4033192	6.09204652339099
SRR4033197	SRR4033193	2.04638132079467
SRR4033197	SRR4033194	1.02279715614649
SRR4033197	SRR4033195	2.03166073156681
SRR4033197	SRR4033196	1.01718968456907
SRR4033198	SRR4033152	4.08039447659635
SRR4033198	SRR4033153	2.04021907052949
SRR4033198	SRR4033154	0
SRR4033198	SRR4033155	2.04171376004
SRR4033198	SRR4033157	2.03083136852602
SRR4033198	SRR4033158	1.02149429019928
SRR4033198	SRR4033159	2.04593000483288
SRR4033198	SRR4033160	2.03439597355485
SRR4033198	SRR4033161	2.0341946533977
SRR4033198	SRR4033163	1.01683868565884
SRR4033198	SRR4033164	2.03361996428398
SRR4033198	SRR4033165	3.0556517883754
SRR4033198	SRR4033166	2.03796652854093
SRR4033198	SRR4033167	3.07388905523618
SRR4033198	SRR4033169	1.01634531546222
SRR4033198	SRR4033170	3.06068667793661
SRR4033198	SRR4033171	0
SRR4033198	SRR4033172	1.01897923901111
SRR4033198	SRR4033173	1.01783258746049
SRR4033198	SRR4033174	3.05721003564803
SRR4033198	SRR4033175	2.03302891911218
SRR4033198	SRR4033176	1.0259465338081
SRR4033198	SRR4033177	3.05941477080635
SRR4033198	SRR4033178	1.01938269746355
SRR4033198	SRR4033180	1.01898805312476
SRR4033198	SRR4033181	1.0171115657847
SRR4033198	SRR4033182	4.0758949649028
SRR4033198	SRR4033183	2.03510154760374
SRR4033198	SRR4033184	2.03716400740211
SRR4033198	SRR4033185	2.03170998409917
SRR4033198	SRR4033186	2.03384468762801
SRR4033198	SRR4033187	2.03893549334027
SRR4033198	SRR4033188	2.04436016334631
SRR4033198	SRR4033189	4.07962359477491
SRR4033198	SRR4033191	4.06996536651778
SRR4033198	SRR4033192	6.13036981482065
SRR4033198	SRR4033193	2.04349074293182
SRR4033198	SRR4033194	1.01844055385054
SRR4033198	SRR4033195	3.05214049196684
SRR4033198	SRR4033196	4.06458478138866
SRR4033198	SRR4033197	0
SRR4033199	SRR4033152	3.08043693926224
SRR4033199	SRR4033153	0
SRR4033199	SRR4033154	1.01848383215063
SRR4033199	SRR4033155	0
SRR4033199	SRR4033157	0
SRR4033199	SRR4033158	0
SRR4033199	SRR4033159	0
SRR4033199	SRR4033160	0
SRR4033199	SRR4033161	1.01787033711019
SRR4033199	SRR4033163	0
SRR4033199	SRR4033164	0
SRR4033199	SRR4033165	3.04563994725937
SRR4033199	SRR4033166	1.0246419651619
SRR4033199	SRR4033167	2.03287581702437
SRR4033199	SRR4033169	0
SRR4033199	SRR4033170	2.03143661165923
SRR4033199	SRR4033171	0
SRR4033199	SRR4033172	0
SRR4033199	SRR4033173	0
SRR4033199	SRR4033174	1.01547116603671
SRR4033199	SRR4033175	1.01758335603102
SRR4033199	SRR4033176	0
SRR4033199	SRR4033177	1.01473263220123
SRR4033199	SRR4033178	0
SRR4033199	SRR4033180	0
SRR4033199	SRR4033181	0
SRR4033199	SRR4033182	2.03647828008806
SRR4033199	SRR4033183	1.0171886060726
SRR4033199	SRR4033184	1.02224937021623
SRR4033199	SRR4033185	1.01763432521605
SRR4033199	SRR4033186	1.01779289673383
SRR4033199	SRR4033187	0
SRR4033199	SRR4033188	1.01696250233486
SRR4033199	SRR4033189	1.01773463710609
SRR4033199	SRR4033191	4.07181376198153
SRR4033199	SRR4033192	5.07619725958677
SRR4033199	SRR4033193	1.02307842177975
SRR4033199	SRR4033194	1.02456981127189
SRR4033199	SRR4033195	3.05136797090039
SRR4033199	SRR4033196	1.01900970251899
SRR4033199	SRR4033197	0
SRR4033199	SRR4033198	2.04003640150198
SRR4033201	SRR4033152	2.04113606122334
SRR4033201	SRR4033153	0
SRR4033201	SRR4033154	1.0215232229174
SRR4033201	SRR4033155	0
SRR4033201	SRR4033157	0
SRR4033201	SRR4033158	0
SRR4033201	SRR4033159	1.02868609248267
SRR4033201	SRR4033160	0
SRR4033201	SRR4033161	2.04409406849858
SRR4033201	SRR4033163	0
SRR4033201	SRR4033164	0
SRR4033201	SRR4033165	2.04823024062816
SRR4033201	SRR4033166	0
SRR4033201	SRR4033167	2.05955319514303
SRR4033201	SRR4033169	0
SRR4033201	SRR4033170	1.02691162791591
SRR4033201	SRR4033171	1.02444195593222
SRR4033201	SRR4033172	0
SRR4033201	SRR4033173	1.02124242349321
SRR4033201	SRR4033174	1.02567932689146
SRR4033201	SRR4033175	0
SRR4033201	SRR4033176	3.0951574553689
SRR4033201	SRR4033177	3.07579436882644
SRR4033201	SRR4033178	0
SRR4033201	SRR4033180	0
SRR4033201	SRR4033181	1.02194843490894
SRR4033201	SRR4033182	5.10826980919
SRR4033201	SRR4033183	1.02103691613461
SRR4033201	SRR4033184	1.01937906044153
SRR4033201	SRR4033185	1.0224459111521
SRR4033201	SRR4033186	0
SRR4033201	SRR4033187	0
SRR4033201	SRR4033188	1.02927050324969
SRR4033201	SRR4033189	2.05609767994043
SRR4033201	SRR4033191	4.08915995704176
SRR4033201	SRR4033192	5.13585760578342
SRR4033201	SRR4033193	1.01908421905465
SRR4033201	SRR4033194	1.01936360594411
SRR4033201	SRR4033195	2.04526750946613
SRR4033201	SRR4033196	1.02128674206852
SRR4033201	SRR4033197	0
SRR4033201	SRR4033198	1.02222883634803
SRR4033201	SRR4033199	0
SRR4033204	SRR4033152	0
SRR4033204	SRR4033153	0
SRR4033204	SRR4033154	1.01773510165264
SRR4033204	SRR4033155	0
SRR4033204	SRR4033157	0
SRR4033204	SRR4033158	0
SRR4033204	SRR4033159	1.01601509977534
SRR4033204	SRR4033160	1.01440470615948
SRR4033204	SRR4033161	1.01520968599826
SRR4033204	SRR4033163	0
SRR4033204	SRR4033164	0
SRR4033204	SRR4033165	3.04170697262436
SRR4033204	SRR4033166	1.02239899097036
SRR4033204	SRR4033167	2.03625087107354
SRR4033204	SRR4033169	1.01833419151023
SRR4033204	SRR4033170	3.04278569631749
SRR4033204	SRR4033171	0
SRR4033204	SRR4033172	1.01904189622697
SRR4033204	SRR4033173	0
SRR4033204	SRR4033174	2.0277626032222
SRR4033204	SRR4033175	2.03016674600612
SRR4033204	SRR4033176	1.01810125192597
SRR4033204	SRR4033177	2.02816656429622
SRR4033204	SRR4033178	0
SRR4033204	SRR4033180	1.02241502607455
SRR4033204	SRR4033181	0
SRR4033204	SRR4033182	2.0346154679126
SRR4033204	SRR4033183	2.03232089803327
SRR4033204	SRR4033184	2.04080201668823
SRR4033204	SRR4033185	1.01494467787248
SRR4033204	SRR4033186	1.01540521992068
SRR4033204	SRR4033187	1.01546403736516
SRR4033204	SRR4033188	1.01560348914249
SRR4033204	SRR4033189	2.03306340922596
SRR4033204	SRR4033191	5.07776020556634
SRR4033204	SRR4033192	6.09079365049292
SRR4033204	SRR4033193	2.04576960076038
SRR4033204	SRR4033194	1.02247894711729
SRR4033204	SRR4033195	3.04435693455557
SRR4033204	SRR4033196	2.03272866717797
SRR4033204	SRR4033197	1.01363326015558
SRR4033204	SRR4033198	2.03576390951931
SRR4033204	SRR4033199	0
SRR4033204	SRR4033201	1.02422875345744
SRR4033205	SRR4033152	0
SRR4033205	SRR4033153	0
SRR4033205	SRR4033154	0
SRR4033205	SRR4033155	0
SRR4033205	SRR4033157	0
SRR4033205	SRR4033158	0
SRR4033205	SRR4033159	0
SRR4033205	SRR4033160	0
SRR4033205	SRR4033161	1.01568443775272
SRR4033205	SRR4033163	0
SRR4033205	SRR4033164	0
